event_key,source,source_event_id,source_series_id,datetime_utc,date_label,time_label,time_is_exact,country,currency,title,category,impact,actual,forecast,previous,revised_previous,unit,actual_raw,forecast_raw,previous_raw,revised_previous_raw,surprise,surprise_pct,source_better_worse,source_url,fetched_at_utc
forexfactory:147037,forexfactory,147037,191,2026-07-17T13:15:00Z,"Jul 17, 2026",7:15am,True,US,USD,Industrial Production m/m,OTHER,low,0.1,0.2,0.1,,%,0.1%,0.2%,0.1%,,-0.1,-0.5,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147049,forexfactory,147049,192,2026-07-17T13:15:00Z,"Jul 17, 2026",7:15am,True,US,USD,Capacity Utilization Rate,OTHER,low,76.1,76.2,76.2,76.1,%,76.1%,76.2%,76.2%,76.1%,-0.1,-0.001312,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148576,forexfactory,148576,53,2026-07-17T14:00:00Z,"Jul 17, 2026",8:00am,True,US,USD,Prelim UoM Consumer Sentiment,OTHER,medium,54.4,51.0,48.9,49.5,,54.4,51.0,48.9,49.5,3.4,0.066667,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148588,forexfactory,148588,236,2026-07-17T14:00:00Z,"Jul 17, 2026",8:00am,True,US,USD,Prelim UoM Inflation Expectations,OTHER,medium,4.2,,4.6,,%,4.2%,,4.6%,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149317,forexfactory,149317,121,2026-07-19T22:45:00Z,"Jul 19, 2026",4:45pm,True,NZ,NZD,Trade Balance,OTHER,low,23.0,250.0,800.0,577.0,M,23M,250M,800M,577M,-227.0,-0.908,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147461,forexfactory,147461,393,2026-07-19T23:00:00Z,"Jul 19, 2026",All Day,False,JN,JPY,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150780,forexfactory,150780,243,2026-07-19T23:01:00Z,"Jul 19, 2026",5:01pm,True,UK,GBP,Rightmove HPI m/m,OTHER,low,-1.0,,-0.6,,%,-1.0%,,-0.6%,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150125,forexfactory,150125,777,2026-07-20T01:00:00Z,"Jul 19, 2026",7:00pm,True,CH,CNY,1-y Loan Prime Rate,OTHER,low,3.0,3.0,3.0,,%,3.00%,3.00%,3.00%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150126,forexfactory,150126,898,2026-07-20T01:00:00Z,"Jul 19, 2026",7:00pm,True,CH,CNY,5-y Loan Prime Rate,OTHER,low,3.5,3.5,3.5,,%,3.50%,3.50%,3.50%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151169,forexfactory,151169,88,2026-07-20T06:00:00Z,"Jul 20, 2026",12:00am,True,GE,EUR,German PPI m/m,PPI,low,-0.3,-0.2,0.3,,%,-0.3%,-0.2%,0.3%,,-0.1,-0.5,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149153,forexfactory,149153,664,2026-07-20T12:30:00Z,"Jul 20, 2026",6:30am,True,CA,CAD,Common CPI y/y,CPI,medium,2.6,2.5,2.7,,%,2.6%,2.5%,2.7%,,0.1,0.04,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149154,forexfactory,149154,81,2026-07-20T12:30:00Z,"Jul 20, 2026",6:30am,True,CA,CAD,Core CPI m/m,CPI,low,0.1,,0.6,,%,0.1%,,0.6%,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149155,forexfactory,149155,80,2026-07-20T12:30:00Z,"Jul 20, 2026",6:30am,True,CA,CAD,CPI m/m,CPI,high,-0.4,-0.2,1.0,,%,-0.4%,-0.2%,1.0%,,-0.2,-1.0,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149156,forexfactory,149156,659,2026-07-20T12:30:00Z,"Jul 20, 2026",6:30am,True,CA,CAD,Median CPI y/y,CPI,high,1.9,2.1,2.1,,%,1.9%,2.1%,2.1%,,-0.2,-0.095238,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149157,forexfactory,149157,657,2026-07-20T12:30:00Z,"Jul 20, 2026",6:30am,True,CA,CAD,Trimmed CPI y/y,CPI,high,1.8,2.0,2.0,,%,1.8%,2.0%,2.0%,,-0.2,-0.1,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149806,forexfactory,149806,297,2026-07-20T14:00:00Z,"Jul 20, 2026",8:00am,True,US,USD,CB Leading Index m/m,OTHER,low,-0.2,-0.1,0.1,,%,-0.2%,-0.1%,0.1%,,-0.1,-1.0,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150037,forexfactory,150037,173,2026-07-20T22:45:00Z,"Jul 20, 2026",4:45pm,True,NZ,NZD,CPI q/q,CPI,high,1.5,1.4,0.9,,%,1.5%,1.4%,0.9%,,0.1,0.071429,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151082,forexfactory,151082,58,2026-07-21T06:00:00Z,"Jul 21, 2026",12:00am,True,UK,GBP,Unemployment Rate,UNEMPLOYMENT_RATE,low,4.9,4.9,4.9,,%,4.9%,4.9%,4.9%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151083,forexfactory,151083,180,2026-07-21T06:00:00Z,"Jul 21, 2026",12:00am,True,UK,GBP,Average Earnings Index 3m/y,OTHER,medium,4.3,4.5,4.4,,%,4.3%,4.5%,4.4%,,-0.2,-0.044444,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151084,forexfactory,151084,68,2026-07-21T06:00:00Z,"Jul 21, 2026",12:00am,True,UK,GBP,Claimant Count Change,OTHER,high,6.7,29.4,31.2,1.3,K,6.7K,29.4K,31.2K,1.3K,-22.7,-0.772109,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151620,forexfactory,151620,342,2026-07-21T06:00:00Z,"Jul 21, 2026",12:00am,True,UK,GBP,Public Sector Net Borrowing,OTHER,low,16.0,17.8,23.3,20.0,B,16.0B,17.8B,23.3B,20.0B,-1.8,-0.101124,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150498,forexfactory,150498,314,2026-07-21T09:00:00Z,"Jul 21, 2026",3:00am,True,EZ,EUR,ZEW Economic Sentiment,OTHER,low,23.4,11.2,9.5,,,23.4,11.2,9.5,,12.2,1.089286,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150499,forexfactory,150499,313,2026-07-21T09:00:00Z,"Jul 21, 2026",3:00am,True,GE,EUR,German ZEW Economic Sentiment,OTHER,low,26.3,15.1,10.5,,,26.3,15.1,10.5,,11.2,0.741722,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:153399,forexfactory,153399,851,2026-07-21T11:30:00Z,"Jul 21, 2026",5:30am,True,GE,EUR,German Buba President Nagel Speaks,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151040,forexfactory,151040,929,2026-07-21T12:15:00Z,"Jul 21, 2026",6:15am,True,US,USD,ADP Weekly Employment Change,ADP,low,16.5,,19.8,19.3,K,16.5K,,19.8K,19.3K,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149396,forexfactory,149396,602,2026-07-21T15:16:00Z,"Jul 21, 2026",9:16am,True,NZ,NZD,GDT Price Index,OTHER,low,1.5,,-4.9,,%,1.5%,,-4.9%,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147083,forexfactory,147083,754,2026-07-21T20:30:00Z,"Jul 21, 2026",2:30pm,True,US,USD,API Weekly Statistical Bulletin,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149732,forexfactory,149732,123,2026-07-21T23:50:00Z,"Jul 21, 2026",5:50pm,True,JN,JPY,Trade Balance,OTHER,low,-0.88,-0.56,-0.09,-0.22,T,-0.88T,-0.56T,-0.09T,-0.22T,-0.32,-0.571429,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148301,forexfactory,148301,303,2026-07-22T00:30:00Z,"Jul 21, 2026",6:30pm,True,AU,AUD,MI Leading Index m/m,OTHER,low,0.0,,0.0,-0.1,%,0.0%,,0.0%,-0.1%,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148887,forexfactory,148887,184,2026-07-22T03:03:00Z,"Jul 21, 2026",9:03pm,True,NZ,NZD,Credit Card Spending y/y,OTHER,low,3.1,,5.1,4.2,%,3.1%,,5.1%,4.2%,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151435,forexfactory,151435,93,2026-07-22T06:00:00Z,"Jul 22, 2026",12:00am,True,UK,GBP,PPI Output m/m,PPI,low,0.0,-0.1,0.5,0.3,%,0.0%,-0.1%,0.5%,0.3%,0.1,1.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151436,forexfactory,151436,92,2026-07-22T06:00:00Z,"Jul 22, 2026",12:00am,True,UK,GBP,PPI Input m/m,PPI,low,-2.0,-0.7,0.2,0.6,%,-2.0%,-0.7%,0.2%,0.6%,-1.3,-1.857143,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151438,forexfactory,151438,83,2026-07-22T06:00:00Z,"Jul 22, 2026",12:00am,True,UK,GBP,Core CPI y/y,CPI,low,2.6,2.5,2.6,,%,2.6%,2.5%,2.6%,,0.1,0.04,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151439,forexfactory,151439,84,2026-07-22T06:00:00Z,"Jul 22, 2026",12:00am,True,UK,GBP,RPI y/y,OTHER,low,3.0,3.0,3.1,,%,3.0%,3.0%,3.1%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151440,forexfactory,151440,82,2026-07-22T06:00:00Z,"Jul 22, 2026",12:00am,True,UK,GBP,CPI y/y,CPI,high,2.6,2.7,2.8,,%,2.6%,2.7%,2.8%,,-0.1,-0.037037,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151437,forexfactory,151437,639,2026-07-22T08:30:00Z,"Jul 22, 2026",2:30am,True,UK,GBP,HPI y/y,OTHER,low,2.7,3.2,3.8,3.9,%,2.7%,3.2%,3.8%,3.9%,-0.5,-0.15625,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148945,forexfactory,148945,10,2026-07-22T14:30:00Z,"Jul 22, 2026",8:30am,True,US,USD,Crude Oil Inventories,OTHER,low,2.0,-2.0,-1.7,,M,2.0M,-2.0M,-1.7M,,4.0,2.0,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:153403,forexfactory,153403,645,2026-07-22T19:00:00Z,"Jul 22, 2026",1:00pm,True,US,USD,President Trump Speaks,OTHER,medium,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148142,forexfactory,148142,73,2026-07-23T01:30:00Z,"Jul 22, 2026",7:30pm,True,AU,AUD,Employment Change,OTHER,high,76.3,16.4,40.3,44.0,K,76.3K,16.4K,40.3K,44.0K,59.9,3.652439,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148143,forexfactory,148143,64,2026-07-23T01:30:00Z,"Jul 22, 2026",7:30pm,True,AU,AUD,Unemployment Rate,UNEMPLOYMENT_RATE,high,4.4,4.4,4.4,,%,4.4%,4.4%,4.4%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150212,forexfactory,150212,457,2026-07-23T08:56:00Z,"Jul 23, 2026",2:56am,True,CH,CNY,Foreign Direct Investment ytd/y,OTHER,low,-5.0,,-8.6,,%,-5.0%,,-8.6%,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150648,forexfactory,150648,331,2026-07-23T10:00:00Z,"Jul 23, 2026",4:00am,True,UK,GBP,CBI Industrial Order Expectations,OTHER,low,-45.0,-40.0,-45.0,,,-45,-40,-45,,-5.0,-0.125,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150535,forexfactory,150535,12,2026-07-23T12:15:00Z,"Jul 23, 2026",6:15am,True,EZ,EUR,Main Refinancing Rate,OTHER,high,2.4,2.4,2.4,,%,2.40%,2.40%,2.40%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150536,forexfactory,150536,825,2026-07-23T12:15:00Z,"Jul 23, 2026",6:15am,True,EZ,EUR,Monetary Policy Statement,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147007,forexfactory,147007,11,2026-07-23T12:30:00Z,"Jul 23, 2026",6:30am,True,US,USD,Unemployment Claims,JOBLESS_CLAIMS,medium,187.0,211.0,208.0,209.0,K,187K,211K,208K,209K,-24.0,-0.113744,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149207,forexfactory,149207,104,2026-07-23T12:30:00Z,"Jul 23, 2026",6:30am,True,CA,CAD,Retail Sales m/m,RETAIL_SALES,low,1.0,1.0,0.5,0.4,%,1.0%,1.0%,0.5%,0.4%,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149216,forexfactory,149216,103,2026-07-23T12:30:00Z,"Jul 23, 2026",6:30am,True,CA,CAD,Core Retail Sales m/m,RETAIL_SALES,low,1.2,1.3,0.1,0.0,%,1.2%,1.3%,0.1%,0.0%,-0.1,-0.076923,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150534,forexfactory,150534,7,2026-07-23T12:45:00Z,"Jul 23, 2026",6:45am,True,EZ,EUR,ECB Press Conference,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151694,forexfactory,151694,495,2026-07-23T13:00:00Z,"Jul 23, 2026",7:00am,True,CH,CNY,CB Leading Index m/m,OTHER,low,0.1,,-0.1,-0.3,%,0.1%,,-0.1%,-0.3%,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150606,forexfactory,150606,336,2026-07-23T14:00:00Z,"Jul 23, 2026",8:00am,True,EZ,EUR,Consumer Confidence,OTHER,low,-16.0,-17.0,-18.0,,,-16,-17,-18,,1.0,0.058824,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148762,forexfactory,148762,26,2026-07-23T14:30:00Z,"Jul 23, 2026",8:30am,True,US,USD,Natural Gas Storage,OTHER,low,32.0,29.0,41.0,,B,32B,29B,41B,,3.0,0.103448,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148786,forexfactory,148786,459,2026-07-23T20:00:00Z,"Jul 23, 2026",2:00pm,True,US,USD,Treasury Currency Report,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150909,forexfactory,150909,817,2026-07-23T23:00:00Z,"Jul 23, 2026",5:00pm,True,AU,AUD,Flash Manufacturing PMI,OTHER,low,51.7,,51.2,51.5,,51.7,,51.2,51.5,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150910,forexfactory,150910,818,2026-07-23T23:00:00Z,"Jul 23, 2026",5:00pm,True,AU,AUD,Flash Services PMI,OTHER,low,53.0,,49.9,50.5,,53.0,,49.9,50.5,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150684,forexfactory,150684,188,2026-07-23T23:01:00Z,"Jul 23, 2026",5:01pm,True,UK,GBP,GfK Consumer Confidence,OTHER,low,-17.0,-22.0,-23.0,,,-17,-22,-23,,5.0,0.227273,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149916,forexfactory,149916,174,2026-07-23T23:30:00Z,"Jul 23, 2026",5:30pm,True,JN,JPY,National Core CPI y/y,CPI,low,1.6,1.6,1.4,,%,1.6%,1.6%,1.4%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150927,forexfactory,150927,595,2026-07-24T00:30:00Z,"Jul 23, 2026",6:30pm,True,JN,JPY,Flash Manufacturing PMI,OTHER,low,54.7,55.0,54.9,54.8,,54.7,55.0,54.9,54.8,-0.3,-0.005455,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150479,forexfactory,150479,335,2026-07-24T06:00:00Z,"Jul 24, 2026",12:00am,True,GE,EUR,German GfK Consumer Climate,OTHER,low,-29.6,-28.7,-29.2,-29.3,,-29.6,-28.7,-29.2,-29.3,-0.9,-0.031359,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151608,forexfactory,151608,105,2026-07-24T06:00:00Z,"Jul 24, 2026",12:00am,True,UK,GBP,Retail Sales m/m,RETAIL_SALES,medium,1.0,-0.3,1.2,,%,1.0%,-0.3%,1.2%,,1.3,4.333333,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147647,forexfactory,147647,268,2026-07-24T07:15:00Z,"Jul 24, 2026",1:15am,True,FR,EUR,French Flash Manufacturing PMI,OTHER,medium,50.0,51.0,50.7,51.2,,50.0,51.0,50.7,51.2,-1.0,-0.019608,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147648,forexfactory,147648,269,2026-07-24T07:15:00Z,"Jul 24, 2026",1:15am,True,FR,EUR,French Flash Services PMI,OTHER,medium,49.8,47.5,47.4,46.8,,49.8,47.5,47.4,46.8,2.3,0.048421,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147653,forexfactory,147653,267,2026-07-24T07:30:00Z,"Jul 24, 2026",1:30am,True,GE,EUR,German Flash Services PMI,OTHER,medium,49.6,49.0,46.8,48.6,,49.6,49.0,46.8,48.6,0.6,0.012245,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147654,forexfactory,147654,266,2026-07-24T07:30:00Z,"Jul 24, 2026",1:30am,True,GE,EUR,German Flash Manufacturing PMI,OTHER,medium,52.2,50.4,50.0,50.3,,52.2,50.4,50.0,50.3,1.8,0.035714,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147651,forexfactory,147651,244,2026-07-24T08:00:00Z,"Jul 24, 2026",2:00am,True,EZ,EUR,Flash Services PMI,OTHER,low,51.6,49.8,48.9,49.4,,51.6,49.8,48.9,49.4,1.8,0.036145,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147652,forexfactory,147652,263,2026-07-24T08:00:00Z,"Jul 24, 2026",2:00am,True,EZ,EUR,Flash Manufacturing PMI,OTHER,low,52.0,51.5,51.3,51.4,,52.0,51.5,51.3,51.4,0.5,0.009709,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147649,forexfactory,147649,837,2026-07-24T08:30:00Z,"Jul 24, 2026",2:30am,True,UK,GBP,Flash Manufacturing PMI,OTHER,medium,52.8,52.0,53.1,52.5,,52.8,52.0,53.1,52.5,0.8,0.015385,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147650,forexfactory,147650,836,2026-07-24T08:30:00Z,"Jul 24, 2026",2:30am,True,UK,GBP,Flash Services PMI,OTHER,medium,51.8,49.4,48.7,48.8,,51.8,49.4,48.7,48.8,2.4,0.048583,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149277,forexfactory,149277,91,2026-07-24T12:30:00Z,"Jul 24, 2026",6:30am,True,CA,CAD,RMPI m/m,OTHER,low,-6.9,-1.5,0.7,0.5,%,-6.9%,-1.5%,0.7%,0.5%,-5.4,-3.6,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149286,forexfactory,149286,90,2026-07-24T12:30:00Z,"Jul 24, 2026",6:30am,True,CA,CAD,IPPI m/m,PPI,low,-1.4,-0.4,1.2,1.4,%,-1.4%,-0.4%,1.2%,1.4%,-1.0,-2.5,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149571,forexfactory,149571,259,2026-07-24T12:30:00Z,"Jul 24, 2026",6:30am,True,CA,CAD,NHPI m/m,OTHER,low,-0.1,-0.2,-0.3,,%,-0.1%,-0.2%,-0.3%,,0.1,0.5,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151393,forexfactory,151393,317,2026-07-24T13:00:00Z,"Jul 24, 2026",7:00am,True,BE,EUR,Belgian NBB Business Climate,OTHER,low,-11.9,-10.2,-12.4,,,-11.9,-10.2,-12.4,,-1.7,-0.166667,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149768,forexfactory,149768,552,2026-07-24T13:45:00Z,"Jul 24, 2026",7:45am,True,US,USD,Flash Manufacturing PMI,OTHER,low,53.8,54.4,55.7,53.9,,53.8,54.4,55.7,53.9,-0.6,-0.011029,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149780,forexfactory,149780,583,2026-07-24T13:45:00Z,"Jul 24, 2026",7:45am,True,US,USD,Flash Services PMI,OTHER,low,53.6,51.3,51.3,51.2,,53.6,51.3,51.3,51.2,2.3,0.044834,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:146854,forexfactory,146854,231,2026-07-24T14:00:00Z,"Jul 24, 2026",8:00am,True,US,USD,New Home Sales,OTHER,low,628.0,609.0,580.0,618.0,K,628K,609K,580K,618K,19.0,0.031199,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:153406,forexfactory,153406,645,2026-07-25T00:55:00Z,"Jul 24, 2026",6:55pm,True,US,USD,President Trump Speaks,OTHER,medium,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149952,forexfactory,149952,176,2026-07-26T23:50:00Z,"Jul 26, 2026",5:50pm,True,JN,JPY,SPPI y/y,PPI,low,3.2,3.4,3.3,3.4,%,3.2%,3.4%,3.3%,3.4%,-0.2,-0.058824,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150431,forexfactory,150431,316,2026-07-27T08:00:00Z,"Jul 27, 2026",2:00am,True,GE,EUR,German ifo Business Climate,OTHER,low,86.6,86.1,85.6,85.7,,86.6,86.1,85.6,85.7,0.5,0.005807,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150576,forexfactory,150576,375,2026-07-27T08:00:00Z,"Jul 27, 2026",2:00am,True,EZ,EUR,M3 Money Supply y/y,OTHER,low,3.3,3.2,3.2,3.0,%,3.3%,3.2%,3.2%,3.0%,0.1,0.03125,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150577,forexfactory,150577,365,2026-07-27T08:00:00Z,"Jul 27, 2026",2:00am,True,EZ,EUR,Private Loans y/y,OTHER,low,3.0,3.1,3.1,3.0,%,3.0%,3.1%,3.1%,3.0%,-0.1,-0.032258,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:151379,forexfactory,151379,504,2026-07-27T09:15:00Z,"Jul 27, 2026",All Day,False,EZ,EUR,ECOFIN Meetings,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150660,forexfactory,150660,329,2026-07-27T10:00:00Z,"Jul 27, 2026",4:00am,True,UK,GBP,CBI Realized Sales,OTHER,low,-26.0,-45.0,-54.0,,,-26,-45,-54,,19.0,0.422222,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148172,forexfactory,148172,349,2026-07-27T12:30:00Z,"Jul 27, 2026",6:30am,True,US,USD,Durable Goods Orders m/m,OTHER,low,0.3,1.6,-4.5,-4.0,%,0.3%,1.6%,-4.5%,-4.0%,-1.3,-0.8125,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:148184,forexfactory,148184,350,2026-07-27T12:30:00Z,"Jul 27, 2026",6:30am,True,US,USD,Core Durable Goods Orders m/m,OTHER,low,0.6,0.9,1.3,1.4,%,0.6%,0.9%,1.3%,1.4%,-0.3,-0.333333,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:153408,forexfactory,153408,645,2026-07-27T18:50:00Z,"Jul 27, 2026",12:50pm,True,US,USD,President Trump Speaks,OTHER,medium,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:150835,forexfactory,150835,116,2026-07-27T23:01:00Z,"Jul 27, 2026",5:01pm,True,UK,GBP,BRC Shop Price Index y/y,OTHER,low,0.9,1.1,1.2,,%,0.9%,1.1%,1.2%,,-0.2,-0.181818,2,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:153404,forexfactory,153404,671,2026-07-28T03:05:00Z,"Jul 27, 2026",9:05pm,True,AU,AUD,RBA Gov Bullock Speaks,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:149904,forexfactory,149904,631,2026-07-28T05:00:00Z,"Jul 27, 2026",11:00pm,True,JN,JPY,BOJ Core CPI y/y,CPI,low,1.5,1.4,1.4,,%,1.5%,1.4%,1.4%,,0.1,0.071429,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
forexfactory:147505,forexfactory,147505,559,2026-07-28T07:00:00Z,"Jul 28, 2026",1:00am,True,SP,EUR,Spanish Unemployment Rate,UNEMPLOYMENT_RATE,low,9.9,10.1,10.8,,%,9.9%,10.1%,10.8%,,-0.2,-0.019802,1,https://www.forexfactory.com/calendar?month=jul.2026,2026-09-02T16:37:45Z
